,City,Latitude,Longitude,Max Temperature,Humidity,Cloudiness,Wind Speed,Date
1954,carson city,39.0,-119.8,64.85,58,1,8.05,2020-08-08
1955,south lake tahoe,39.0,-120.0,62.28,82,1,5.82,2020-08-08
1956,south lake tahoe,39.0,-120.2,63.1,82,1,5.82,2020-08-08
1957,truckee,39.0,-120.4,63.1,43,1,4.85,2020-08-08
1958,placerville,39.0,-120.6,66.67,43,1,5.88,2020-08-08
1959,placerville,39.0,-120.8,67.96,52,1,5.68,2020-08-08
1960,north auburn,39.0,-121.0,68.77,46,1,5.82,2020-08-08
1961,north auburn,39.0,-121.2,70.68,46,1,5.82,2020-08-08
1962,lincoln,39.0,-121.4,72.09,47,1,5.61,2020-08-08
1963,olivehurst,39.0,-121.6,72.46,53,1,5.82,2020-08-08
1964,south yuba city,39.0,-121.8,72.28,53,1,5.82,2020-08-08
1965,south yuba city,39.0,-122.0,71.22,53,1,5.82,2020-08-08
1966,clearlake,39.0,-122.2,68.56,53,1,5.82,2020-08-08
1967,clearlake,39.0,-122.4,61.83,87,1,5.82,2020-08-08
1968,clearlake,39.0,-122.6,59.94,87,1,5.82,2020-08-08
1969,clearlake,39.0,-122.8,59.27,87,1,5.82,2020-08-08
1970,ukiah,39.0,-123.0,59.02,87,1,5.82,2020-08-08
1971,ukiah,39.0,-123.2,59.38,87,1,5.82,2020-08-08
1972,ukiah,39.0,-123.4,59.36,64,0,2.3,2020-08-08
1973,ukiah,39.0,-123.6,59.92,49,1,4.7,2020-08-08
1974,ukiah,39.0,-123.8,56.37,87,0,11.61,2020-08-08
1975,ukiah,39.0,-124.0,54.07,87,0,22.44,2020-08-08
1976,ukiah,39.0,-124.2,54.3,87,0,27.07,2020-08-08
1977,ukiah,39.0,-124.4,53.69,92,0,1.99,2020-08-08
1978,ukiah,39.0,-124.6,59.99,83,0,30.38,2020-08-08
1979,ukiah,39.0,-124.8,60.67,83,0,30.6,2020-08-08
1980,west wendover,39.2,-114.0,71.69,17,0,5.08,2020-08-08
1981,west wendover,39.2,-114.2,59.0,15,1,12.75,2020-08-08
1982,west wendover,39.2,-114.4,59.0,15,1,12.75,2020-08-08
1983,west wendover,39.2,-114.6,59.0,15,1,12.75,2020-08-08
1984,west wendover,39.2,-114.8,59.0,15,1,12.75,2020-08-08
1985,west wendover,39.2,-115.0,59.0,15,1,12.75,2020-08-08
1986,elko,39.2,-115.2,59.0,15,1,12.75,2020-08-08
1987,elko,39.2,-115.4,58.05,15,1,12.75,2020-08-08
1988,elko,39.2,-115.6,56.89,30,0,5.3,2020-08-08
1989,elko,39.2,-115.8,56.32,30,0,3.83,2020-08-08
1990,elko,39.2,-116.0,56.32,30,0,5.44,2020-08-08
1991,elko,39.2,-116.2,56.32,30,0,8.01,2020-08-08
1992,elko,39.2,-116.4,56.32,30,0,8.81,2020-08-08
1993,elko,39.2,-116.6,59.81,24,40,4.7,2020-08-08
1994,elko,39.2,-116.8,62.6,26,40,4.7,2020-08-08
1995,fallon,39.2,-117.0,62.6,25,40,4.7,2020-08-08
1996,fallon,39.2,-117.2,62.6,43,40,4.7,2020-08-08
1997,fallon,39.2,-117.4,62.6,35,40,4.7,2020-08-08
1998,fallon,39.2,-117.6,62.6,29,40,4.7,2020-08-08
1999,fallon,39.2,-117.8,62.6,26,40,4.7,2020-08-08
2000,fallon,39.2,-118.0,71.6,30,20,8.05,2020-08-08
2001,fallon,39.2,-118.2,71.6,30,20,8.05,2020-08-08
2002,fallon,39.2,-118.4,73.08,30,20,8.05,2020-08-08
2003,fallon,39.2,-118.6,73.18,30,20,8.05,2020-08-08
2004,fallon,39.2,-118.8,72.07,30,20,8.05,2020-08-08
2005,fallon,39.2,-119.0,70.21,30,20,8.05,2020-08-08
2006,fernley,39.2,-119.2,68.97,40,1,3.36,2020-08-08
2007,carson city,39.2,-119.4,68.99,40,1,3.36,2020-08-08
2008,carson city,39.2,-119.6,67.46,40,1,3.36,2020-08-08
2009,carson city,39.2,-119.8,66.45,40,1,3.36,2020-08-08
2010,truckee,39.2,-120.0,63.32,93,1,2.95,2020-08-08
2011,truckee,39.2,-120.2,62.55,93,1,1.61,2020-08-08
2012,truckee,39.2,-120.4,64.06,59,1,3.89,2020-08-08
2013,truckee,39.2,-120.6,66.11,59,1,5.37,2020-08-08
2014,grass valley,39.2,-120.8,66.18,59,1,5.32,2020-08-08
2015,grass valley,39.2,-121.0,68.31,52,1,4.68,2020-08-08
2016,grass valley,39.2,-121.2,69.96,52,1,4.83,2020-08-08
2017,linda,39.2,-121.4,70.75,47,1,6.93,2020-08-08
2018,marysville,39.2,-121.6,71.04,53,1,5.82,2020-08-08
2019,south yuba city,39.2,-121.8,72.45,53,1,5.82,2020-08-08
2020,south yuba city,39.2,-122.0,74.17,53,1,5.82,2020-08-08
2021,clearlake,39.2,-122.2,71.35,53,1,5.82,2020-08-08
2022,clearlake,39.2,-122.4,67.75,49,1,4.45,2020-08-08
2023,clearlake,39.2,-122.6,65.12,49,1,4.41,2020-08-08
2024,clearlake,39.2,-122.8,64.63,49,1,4.43,2020-08-08
2025,ukiah,39.2,-123.0,62.96,49,1,2.68,2020-08-08
2026,ukiah,39.2,-123.2,60.96,49,1,1.92,2020-08-08
2027,ukiah,39.2,-123.4,60.37,49,1,1.28,2020-08-08
2028,ukiah,39.2,-123.6,59.29,49,1,2.04,2020-08-08
2029,ukiah,39.2,-123.8,56.7,87,0,7.09,2020-08-08
2030,ukiah,39.2,-124.0,57.33,49,1,19.95,2020-08-08
2031,ukiah,39.2,-124.2,53.67,87,0,27.11,2020-08-08
2032,ukiah,39.2,-124.4,53.69,92,0,1.99,2020-08-08
2033,ukiah,39.2,-124.6,55.0,92,0,1.99,2020-08-08
2034,fortuna,39.2,-124.8,60.39,83,0,30.78,2020-08-08
2035,west wendover,39.4,-114.0,70.97,18,0,3.58,2020-08-08
2036,west wendover,39.4,-114.2,59.0,15,1,12.75,2020-08-08
2037,west wendover,39.4,-114.4,59.0,15,1,12.75,2020-08-08
2038,west wendover,39.4,-114.6,59.0,15,1,12.75,2020-08-08
2039,west wendover,39.4,-114.8,59.0,15,1,12.75,2020-08-08
2040,elko,39.4,-115.0,59.0,15,1,12.75,2020-08-08
2041,elko,39.4,-115.2,59.0,15,1,12.75,2020-08-08
2042,elko,39.4,-115.4,57.33,15,1,12.75,2020-08-08
2043,elko,39.4,-115.6,56.8,30,0,3.91,2020-08-08
2044,elko,39.4,-115.8,56.32,30,0,2.44,2020-08-08
2045,elko,39.4,-116.0,56.32,30,0,3.18,2020-08-08
2046,elko,39.4,-116.2,56.32,30,0,5.03,2020-08-08
2047,elko,39.4,-116.4,57.13,30,0,6.11,2020-08-08
2048,elko,39.4,-116.6,58.6,25,40,4.7,2020-08-08
2049,elko,39.4,-116.8,62.6,24,40,4.7,2020-08-08
2050,winnemucca,39.4,-117.0,62.6,31,40,4.7,2020-08-08
2051,fallon,39.4,-117.2,62.6,27,40,4.7,2020-08-08
2052,fallon,39.4,-117.4,62.6,32,40,4.7,2020-08-08
2053,fallon,39.4,-117.6,62.6,30,40,4.7,2020-08-08
2054,fallon,39.4,-117.8,62.6,29,40,4.7,2020-08-08
2055,fallon,39.4,-118.0,69.39,30,20,8.05,2020-08-08
2056,fallon,39.4,-118.2,73.09,30,20,8.05,2020-08-08
2057,fallon,39.4,-118.4,74.66,30,20,8.05,2020-08-08
2058,fallon,39.4,-118.6,73.78,30,20,8.05,2020-08-08
2059,fallon,39.4,-118.8,73.81,30,20,8.05,2020-08-08
2060,fallon,39.4,-119.0,69.94,30,20,8.05,2020-08-08
2061,fernley,39.4,-119.2,69.3,30,20,8.05,2020-08-08
2062,fernley,39.4,-119.4,69.19,31,20,4.7,2020-08-08
2063,sparks,39.4,-119.6,68.49,31,20,4.7,2020-08-08
2064,reno,39.4,-119.8,68.0,31,20,4.7,2020-08-08
2065,truckee,39.4,-120.0,66.7,31,20,4.7,2020-08-08
2066,truckee,39.4,-120.2,66.78,31,20,4.7,2020-08-08
2067,truckee,39.4,-120.4,65.73,59,1,1.95,2020-08-08
2068,truckee,39.4,-120.6,65.53,59,1,4.29,2020-08-08
2069,grass valley,39.4,-120.8,66.34,59,1,5.57,2020-08-08
2070,grass valley,39.4,-121.0,67.96,52,1,5.01,2020-08-08
2071,grass valley,39.4,-121.2,69.04,47,1,6.93,2020-08-08
2072,oroville,39.4,-121.4,70.12,47,1,6.93,2020-08-08
2073,oroville,39.4,-121.6,72.3,42,1,5.82,2020-08-08
2074,oroville,39.4,-121.8,75.13,42,1,5.82,2020-08-08
2075,chico,39.4,-122.0,77.32,42,1,5.82,2020-08-08
2076,chico,39.4,-122.2,76.62,42,1,5.82,2020-08-08
2077,clearlake,39.4,-122.4,72.55,42,1,3.06,2020-08-08
2078,clearlake,39.4,-122.6,67.75,49,1,4.36,2020-08-08
2079,clearlake,39.4,-122.8,66.49,49,1,4.09,2020-08-08
2080,ukiah,39.4,-123.0,63.25,49,1,3.58,2020-08-08
2081,ukiah,39.4,-123.2,61.23,49,1,2.44,2020-08-08
2082,ukiah,39.4,-123.4,60.21,49,1,1.77,2020-08-08
2083,ukiah,39.4,-123.6,57.74,88,0,0.85,2020-08-08
2084,ukiah,39.4,-123.8,58.59,49,1,4.41,2020-08-08
2085,ukiah,39.4,-124.0,55.85,92,0,1.99,2020-08-08
2086,ukiah,39.4,-124.2,53.67,87,0,27.63,2020-08-08
2087,ukiah,39.4,-124.4,53.71,92,0,1.99,2020-08-08
2088,fortuna,39.4,-124.6,55.0,92,0,1.99,2020-08-08
2089,fortuna,39.4,-124.8,60.01,84,0,30.62,2020-08-08
2090,west wendover,39.6,-114.0,68.72,22,0,2.33,2020-08-08
2091,west wendover,39.6,-114.2,59.0,15,1,12.75,2020-08-08
2092,west wendover,39.6,-114.4,59.0,15,1,12.75,2020-08-08
2093,west wendover,39.6,-114.6,59.0,15,1,12.75,2020-08-08
2094,west wendover,39.6,-114.8,59.0,15,1,12.75,2020-08-08
2095,elko,39.6,-115.0,59.0,15,1,12.75,2020-08-08
2096,elko,39.6,-115.2,58.1,15,1,12.75,2020-08-08
2097,elko,39.6,-115.4,57.11,30,0,4.07,2020-08-08
2098,elko,39.6,-115.6,56.32,30,0,3.2,2020-08-08
2099,elko,39.6,-115.8,56.32,30,0,2.39,2020-08-08
2100,elko,39.6,-116.0,56.32,30,0,2.77,2020-08-08
2101,elko,39.6,-116.2,56.32,30,0,1.81,2020-08-08
2102,elko,39.6,-116.4,56.95,30,0,0.83,2020-08-08
2103,elko,39.6,-116.6,58.41,30,0,1.9,2020-08-08
2104,elko,39.6,-116.8,60.33,28,40,4.7,2020-08-08
2105,winnemucca,39.6,-117.0,62.6,30,40,4.7,2020-08-08
2106,winnemucca,39.6,-117.2,62.6,25,40,4.7,2020-08-08
2107,fallon,39.6,-117.4,62.6,28,40,4.7,2020-08-08
2108,fallon,39.6,-117.6,62.6,25,40,4.7,2020-08-08
2109,fallon,39.6,-117.8,62.6,29,40,4.7,2020-08-08
2110,fallon,39.6,-118.0,71.6,30,20,8.05,2020-08-08
2111,fallon,39.6,-118.2,72.07,30,20,8.05,2020-08-08
2112,fallon,39.6,-118.4,73.2,30,20,8.05,2020-08-08
2113,fallon,39.6,-118.6,73.83,30,20,8.05,2020-08-08
2114,fallon,39.6,-118.8,73.83,30,20,8.05,2020-08-08
2115,fernley,39.6,-119.0,71.98,30,20,8.05,2020-08-08
2116,fernley,39.6,-119.2,69.94,30,20,8.05,2020-08-08
2117,fernley,39.6,-119.4,69.4,31,20,4.7,2020-08-08
2118,sparks,39.6,-119.6,68.9,31,20,4.7,2020-08-08
2119,sun valley,39.6,-119.8,68.47,31,20,4.7,2020-08-08
2120,reno,39.6,-120.0,68.0,31,20,4.7,2020-08-08
2121,truckee,39.6,-120.2,67.21,31,20,4.7,2020-08-08
2122,truckee,39.6,-120.4,66.2,59,1,0.69,2020-08-08
2123,truckee,39.6,-120.6,64.98,59,1,2.08,2020-08-08
2124,grass valley,39.6,-120.8,64.94,59,1,4.32,2020-08-08
2125,grass valley,39.6,-121.0,66.33,52,1,4.92,2020-08-08
2126,oroville,39.6,-121.2,69.98,42,1,5.82,2020-08-08
2127,oroville,39.6,-121.4,71.28,42,1,5.82,2020-08-08
2128,oroville,39.6,-121.6,73.15,42,1,5.82,2020-08-08
2129,chico,39.6,-121.8,77.56,42,1,5.82,2020-08-08
2130,chico,39.6,-122.0,77.5,42,1,6.26,2020-08-08
2131,chico,39.6,-122.2,77.58,42,1,1.63,2020-08-08
2132,chico,39.6,-122.4,77.59,42,1,2.08,2020-08-08
2133,clearlake,39.6,-122.6,71.28,42,1,4.45,2020-08-08
2134,ukiah,39.6,-122.8,66.78,49,1,4.14,2020-08-08
2135,ukiah,39.6,-123.0,64.45,49,1,3.29,2020-08-08
2136,ukiah,39.6,-123.2,60.21,49,1,2.48,2020-08-08
2137,ukiah,39.6,-123.4,59.34,49,1,2.35,2020-08-08
2138,ukiah,39.6,-123.6,58.57,49,1,1.23,2020-08-08
2139,ukiah,39.6,-123.8,56.03,87,0,2.48,2020-08-08
2140,ukiah,39.6,-124.0,55.15,87,0,15.7,2020-08-08
2141,fortuna,39.6,-124.2,53.69,92,0,1.99,2020-08-08
2142,fortuna,39.6,-124.4,53.8,92,0,1.99,2020-08-08
2143,fortuna,39.6,-124.6,58.84,84,0,30.98,2020-08-08
2144,fortuna,39.6,-124.8,59.54,84,0,30.02,2020-08-08
2145,west wendover,39.8,-114.0,62.53,30,0,1.77,2020-08-08
2146,west wendover,39.8,-114.2,64.54,27,0,0.43,2020-08-08
2147,west wendover,39.8,-114.4,59.0,15,1,12.75,2020-08-08
2148,west wendover,39.8,-114.6,59.0,15,1,12.75,2020-08-08
2149,west wendover,39.8,-114.8,59.0,15,1,12.75,2020-08-08
2150,elko,39.8,-115.0,59.0,15,1,12.75,2020-08-08
2151,elko,39.8,-115.2,59.0,15,1,12.75,2020-08-08
2152,elko,39.8,-115.4,56.32,30,0,3.31,2020-08-08
2153,elko,39.8,-115.6,56.32,30,0,3.22,2020-08-08
2154,elko,39.8,-115.8,56.32,30,0,3.13,2020-08-08
2155,elko,39.8,-116.0,56.32,30,0,2.93,2020-08-08
2156,elko,39.8,-116.2,56.32,30,0,3.58,2020-08-08
2157,elko,39.8,-116.4,56.32,30,0,3.76,2020-08-08
2158,elko,39.8,-116.6,57.99,30,0,3.89,2020-08-08
2159,elko,39.8,-116.8,62.6,28,40,4.7,2020-08-08
2160,winnemucca,39.8,-117.0,62.6,27,40,4.7,2020-08-08
2161,winnemucca,39.8,-117.2,62.6,27,40,4.7,2020-08-08
2162,winnemucca,39.8,-117.4,62.6,23,40,4.7,2020-08-08
2163,winnemucca,39.8,-117.6,62.6,26,40,4.7,2020-08-08
2164,fallon,39.8,-117.8,62.6,22,40,4.7,2020-08-08
2165,fallon,39.8,-118.0,69.8,28,1,6.93,2020-08-08
2166,fallon,39.8,-118.2,70.56,28,1,6.93,2020-08-08
2167,fallon,39.8,-118.4,72.72,28,1,6.93,2020-08-08
2168,fallon,39.8,-118.6,73.65,30,20,8.05,2020-08-08
2169,fallon,39.8,-118.8,73.89,30,20,8.05,2020-08-08
2170,fernley,39.8,-119.0,72.75,28,1,6.93,2020-08-08
2171,fernley,39.8,-119.2,70.12,31,20,4.7,2020-08-08
2172,fernley,39.8,-119.4,69.48,31,20,4.7,2020-08-08
2173,sun valley,39.8,-119.6,69.33,31,20,4.7,2020-08-08
2174,sun valley,39.8,-119.8,69.28,31,20,4.7,2020-08-08
2175,sun valley,39.8,-120.0,68.09,31,20,4.7,2020-08-08
2176,sun valley,39.8,-120.2,67.41,31,20,4.7,2020-08-08
2177,truckee,39.8,-120.4,66.74,31,20,4.7,2020-08-08
2178,susanville,39.8,-120.6,62.69,59,1,1.79,2020-08-08
2179,susanville,39.8,-120.8,64.38,59,1,2.71,2020-08-08
2180,magalia,39.8,-121.0,64.47,59,1,3.69,2020-08-08
2181,magalia,39.8,-121.2,69.98,42,1,5.82,2020-08-08
2182,magalia,39.8,-121.4,72.81,42,1,5.66,2020-08-08
2183,magalia,39.8,-121.6,77.88,42,1,5.75,2020-08-08
2184,chico,39.8,-121.8,77.79,42,1,5.66,2020-08-08
2185,chico,39.8,-122.0,77.72,42,1,4.9,2020-08-08
2186,chico,39.8,-122.2,77.56,42,1,1.79,2020-08-08
2187,red bluff,39.8,-122.4,77.09,60,1,1.95,2020-08-08
2188,red bluff,39.8,-122.6,76.69,60,1,4.45,2020-08-08
2189,red bluff,39.8,-122.8,68.77,60,1,4.63,2020-08-08
2190,ukiah,39.8,-123.0,63.64,74,0,2.39,2020-08-08
2191,ukiah,39.8,-123.2,61.52,75,0,2.13,2020-08-08
2192,ukiah,39.8,-123.4,57.85,75,0,2.44,2020-08-08
2193,ukiah,39.8,-123.6,56.5,75,0,2.24,2020-08-08
2194,fortuna,39.8,-123.8,55.49,92,0,1.99,2020-08-08
2195,fortuna,39.8,-124.0,53.74,92,0,1.99,2020-08-08
2196,fortuna,39.8,-124.2,53.89,92,0,1.99,2020-08-08
2197,fortuna,39.8,-124.4,57.67,83,0,28.79,2020-08-08
2198,fortuna,39.8,-124.6,58.35,84,0,29.91,2020-08-08
2199,fortuna,39.8,-124.8,59.02,84,0,28.9,2020-08-08
2200,west wendover,40.0,-114.0,70.54,28,0,4.85,2020-08-08
2201,west wendover,40.0,-114.2,66.31,32,0,4.23,2020-08-08
2202,west wendover,40.0,-114.4,61.52,34,0,3.4,2020-08-08
2203,west wendover,40.0,-114.6,60.42,34,0,3.2,2020-08-08
2204,west wendover,40.0,-114.8,66.22,31,0,2.19,2020-08-08
2205,elko,40.0,-115.0,63.99,34,0,2.51,2020-08-08
2206,elko,40.0,-115.2,61.75,36,0,2.89,2020-08-08
2207,elko,40.0,-115.4,56.35,30,0,4.56,2020-08-08
2208,elko,40.0,-115.6,56.32,30,0,4.63,2020-08-08
2209,elko,40.0,-115.8,56.32,30,0,4.41,2020-08-08
2210,elko,40.0,-116.0,56.32,30,0,5.73,2020-08-08
2211,elko,40.0,-116.2,56.32,30,0,3.83,2020-08-08
2212,elko,40.0,-116.4,56.32,30,0,4.03,2020-08-08
2213,elko,40.0,-116.6,56.3,26,1,4.68,2020-08-08
2214,elko,40.0,-116.8,67.28,26,1,5.12,2020-08-08
2215,winnemucca,40.0,-117.0,65.53,23,40,4.7,2020-08-08
2216,winnemucca,40.0,-117.2,62.6,24,40,4.7,2020-08-08
2217,winnemucca,40.0,-117.4,62.6,23,40,4.7,2020-08-08
2218,winnemucca,40.0,-117.6,62.6,22,40,4.7,2020-08-08
2219,winnemucca,40.0,-117.8,69.8,28,1,6.93,2020-08-08
2220,fallon,40.0,-118.0,69.8,28,1,6.93,2020-08-08
2221,fallon,40.0,-118.2,69.8,28,1,6.93,2020-08-08
2222,fallon,40.0,-118.4,70.09,28,1,6.93,2020-08-08
2223,fallon,40.0,-118.6,72.14,28,1,6.93,2020-08-08
2224,fallon,40.0,-118.8,73.78,28,1,6.93,2020-08-08
2225,fernley,40.0,-119.0,74.26,28,1,6.93,2020-08-08
2226,fernley,40.0,-119.2,70.5,28,1,6.93,2020-08-08
2227,fernley,40.0,-119.4,70.18,31,20,4.7,2020-08-08
2228,sun valley,40.0,-119.6,68.92,37,0,3.0,2020-08-08
2229,sun valley,40.0,-119.8,68.88,47,0,7.49,2020-08-08
2230,sun valley,40.0,-120.0,69.01,26,1,5.82,2020-08-08
2231,sun valley,40.0,-120.2,69.24,26,1,5.82,2020-08-08
2232,susanville,40.0,-120.4,68.25,26,1,5.82,2020-08-08
2233,susanville,40.0,-120.6,65.57,26,1,5.82,2020-08-08
2234,susanville,40.0,-120.8,64.13,26,1,5.82,2020-08-08
2235,susanville,40.0,-121.0,63.79,26,1,5.82,2020-08-08
2236,magalia,40.0,-121.2,71.11,42,1,3.47,2020-08-08
2237,magalia,40.0,-121.4,74.03,42,1,4.59,2020-08-08
2238,magalia,40.0,-121.6,78.12,42,1,5.12,2020-08-08
2239,chico,40.0,-121.8,77.85,42,1,5.53,2020-08-08
2240,red bluff,40.0,-122.0,77.9,42,1,5.28,2020-08-08
2241,red bluff,40.0,-122.2,77.58,60,1,0.78,2020-08-08
2242,red bluff,40.0,-122.4,77.31,60,1,1.95,2020-08-08
2243,red bluff,40.0,-122.6,76.64,60,1,3.47,2020-08-08
2244,red bluff,40.0,-122.8,75.11,60,1,3.83,2020-08-08
2245,red bluff,40.0,-123.0,75.2,60,1,2.42,2020-08-08
2246,ukiah,40.0,-123.2,62.01,75,0,2.95,2020-08-08
2247,ukiah,40.0,-123.4,62.01,75,0,2.46,2020-08-08
2248,fortuna,40.0,-123.6,51.01,93,0,2.68,2020-08-08
2249,fortuna,40.0,-123.8,51.57,93,0,4.7,2020-08-08
2250,fortuna,40.0,-124.0,51.6,93,0,8.55,2020-08-08
2251,fortuna,40.0,-124.2,51.62,93,0,14.03,2020-08-08
2252,fortuna,40.0,-124.4,51.6,93,0,24.02,2020-08-08
2253,fortuna,40.0,-124.6,57.83,85,0,28.25,2020-08-08
2254,fortuna,40.0,-124.8,58.59,85,0,27.09,2020-08-08
2255,west wendover,40.2,-114.0,78.8,24,1,13.87,2020-08-08
2256,west wendover,40.2,-114.2,78.8,24,1,13.87,2020-08-08
2257,west wendover,40.2,-114.4,78.8,24,1,13.87,2020-08-08
2258,west wendover,40.2,-114.6,65.48,32,0,3.89,2020-08-08
2259,west wendover,40.2,-114.8,66.43,33,0,2.73,2020-08-08
2260,elko,40.2,-115.0,62.01,41,0,2.42,2020-08-08
2261,elko,40.2,-115.2,62.01,41,0,3.33,2020-08-08
2262,elko,40.2,-115.4,62.01,41,0,4.45,2020-08-08
2263,elko,40.2,-115.6,62.01,41,0,4.61,2020-08-08
2264,elko,40.2,-115.8,61.56,30,0,3.87,2020-08-08
2265,elko,40.2,-116.0,56.3,30,0,4.94,2020-08-08
2266,elko,40.2,-116.2,56.3,26,1,4.41,2020-08-08
2267,elko,40.2,-116.4,71.6,28,1,4.74,2020-08-08
2268,elko,40.2,-116.6,71.6,23,1,6.22,2020-08-08
2269,winnemucca,40.2,-116.8,71.6,22,1,8.16,2020-08-08
2270,winnemucca,40.2,-117.0,71.6,25,1,8.7,2020-08-08
2271,winnemucca,40.2,-117.2,71.6,25,1,8.12,2020-08-08
2272,winnemucca,40.2,-117.4,71.6,31,1,9.62,2020-08-08
2273,winnemucca,40.2,-117.6,68.97,25,0,10.2,2020-08-08
2274,winnemucca,40.2,-117.8,69.8,28,1,6.93,2020-08-08
2275,winnemucca,40.2,-118.0,69.8,28,1,6.93,2020-08-08
2276,winnemucca,40.2,-118.2,69.8,28,1,6.93,2020-08-08
2277,fallon,40.2,-118.4,69.8,28,1,6.93,2020-08-08
2278,fallon,40.2,-118.6,69.8,28,1,6.93,2020-08-08
2279,fallon,40.2,-118.8,70.9,28,1,6.93,2020-08-08
2280,fernley,40.2,-119.0,72.07,28,1,6.93,2020-08-08
2281,fernley,40.2,-119.2,73.27,28,1,6.93,2020-08-08
2282,fernley,40.2,-119.4,70.95,22,0,3.0,2020-08-08
2283,sun valley,40.2,-119.6,68.43,47,0,3.94,2020-08-08
2284,sun valley,40.2,-119.8,68.77,26,1,5.82,2020-08-08
2285,sun valley,40.2,-120.0,69.06,26,1,5.82,2020-08-08
2286,susanville,40.2,-120.2,68.85,26,1,5.82,2020-08-08
2287,susanville,40.2,-120.4,66.78,26,1,5.82,2020-08-08
2288,susanville,40.2,-120.6,66.25,26,1,5.82,2020-08-08
2289,susanville,40.2,-120.8,64.89,26,1,5.82,2020-08-08
2290,susanville,40.2,-121.0,64.63,26,1,5.82,2020-08-08
2291,magalia,40.2,-121.2,64.27,26,1,5.82,2020-08-08
2292,magalia,40.2,-121.4,72.25,42,1,4.09,2020-08-08
2293,magalia,40.2,-121.6,77.99,42,1,5.35,2020-08-08
2294,red bluff,40.2,-121.8,77.65,60,1,5.55,2020-08-08
2295,red bluff,40.2,-122.0,77.13,60,1,4.94,2020-08-08
2296,red bluff,40.2,-122.2,76.77,60,1,2.04,2020-08-08
2297,red bluff,40.2,-122.4,76.51,60,1,0.81,2020-08-08
2298,red bluff,40.2,-122.6,76.12,60,1,2.8,2020-08-08
2299,anderson,40.2,-122.8,76.12,60,1,4.65,2020-08-08
2300,redding,40.2,-123.0,72.59,59,1,2.35,2020-08-08
2301,redding,40.2,-123.2,64.4,59,1,1.9,2020-08-08
2302,fortuna,40.2,-123.4,51.01,93,0,3.36,2020-08-08
2303,fortuna,40.2,-123.6,51.62,93,0,3.02,2020-08-08
2304,fortuna,40.2,-123.8,51.67,93,0,3.18,2020-08-08
2305,fortuna,40.2,-124.0,52.36,93,0,5.41,2020-08-08
2306,fortuna,40.2,-124.2,52.47,93,0,8.93,2020-08-08
2307,fortuna,40.2,-124.4,51.96,93,0,17.4,2020-08-08
2308,fortuna,40.2,-124.6,51.67,93,0,23.47,2020-08-08
2309,fortuna,40.2,-124.8,51.98,93,0,25.08,2020-08-08
2310,west wendover,40.4,-114.0,78.8,24,1,13.87,2020-08-08
2311,west wendover,40.4,-114.2,78.8,24,1,13.87,2020-08-08
2312,west wendover,40.4,-114.4,78.8,24,1,13.87,2020-08-08
2313,west wendover,40.4,-114.6,78.8,24,1,13.87,2020-08-08
2314,west wendover,40.4,-114.8,62.01,41,0,2.89,2020-08-08
2315,elko,40.4,-115.0,62.01,41,0,3.11,2020-08-08
2316,elko,40.4,-115.2,64.11,28,1,6.93,2020-08-08
2317,elko,40.4,-115.4,65.93,28,1,6.93,2020-08-08
2318,elko,40.4,-115.6,66.24,28,1,6.93,2020-08-08
2319,elko,40.4,-115.8,66.36,28,1,6.93,2020-08-08
2320,elko,40.4,-116.0,66.96,28,1,6.93,2020-08-08
2321,elko,40.4,-116.2,69.94,28,1,6.93,2020-08-08
2322,elko,40.4,-116.4,71.6,26,1,5.06,2020-08-08
2323,elko,40.4,-116.6,71.6,24,1,5.39,2020-08-08
2324,winnemucca,40.4,-116.8,71.6,30,1,5.99,2020-08-08
2325,winnemucca,40.4,-117.0,71.6,24,1,7.83,2020-08-08
2326,winnemucca,40.4,-117.2,71.6,24,1,8.93,2020-08-08
2327,winnemucca,40.4,-117.4,72.25,23,1,9.93,2020-08-08
2328,winnemucca,40.4,-117.6,72.75,18,1,6.93,2020-08-08
2329,winnemucca,40.4,-117.8,73.4,18,1,6.93,2020-08-08
2330,winnemucca,40.4,-118.0,71.74,18,1,6.93,2020-08-08
2331,winnemucca,40.4,-118.2,71.1,28,1,6.93,2020-08-08
2332,winnemucca,40.4,-118.4,69.8,28,1,6.93,2020-08-08
2333,fallon,40.4,-118.6,69.8,28,1,6.93,2020-08-08
2334,fernley,40.4,-118.8,72.25,28,1,6.93,2020-08-08
2335,fernley,40.4,-119.0,72.57,28,1,6.93,2020-08-08
2336,fernley,40.4,-119.2,73.38,28,1,6.93,2020-08-08
2337,fernley,40.4,-119.4,75.0,22,0,3.0,2020-08-08
2338,sun valley,40.4,-119.6,71.4,22,0,3.0,2020-08-08
2339,sun valley,40.4,-119.8,70.68,26,1,5.82,2020-08-08
2340,susanville,40.4,-120.0,70.32,26,1,5.82,2020-08-08
2341,susanville,40.4,-120.2,69.22,26,1,5.82,2020-08-08
2342,susanville,40.4,-120.4,66.7,26,1,5.82,2020-08-08
2343,susanville,40.4,-120.6,66.7,26,1,5.82,2020-08-08
2344,susanville,40.4,-120.8,65.41,26,1,5.82,2020-08-08
2345,susanville,40.4,-121.0,64.63,26,1,5.82,2020-08-08
2346,susanville,40.4,-121.2,63.34,26,1,5.82,2020-08-08
2347,magalia,40.4,-121.4,58.55,62,0,3.8,2020-08-08
